HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458909.93591,2020-03-01.4310063,bt,1.95,99.990,99.990,99.990,99.990,99.990,g
2458909.93712,2020-03-01.4322245,bt,2.02,99.990,99.990,99.990,99.990,99.990,g
2458909.93713,2020-03-01.4322248,br,1.71,99.990,99.990,99.990,99.990,99.990,g
2458912.01479,2020-03-03.5099789,bB,1.99,17.716,>17.716,99.990,0.090,0.060,g
2458912.01609,2020-03-03.5112718,bB,1.99,17.617,>17.617,99.990,0.161,0.065,g
2458912.01737,2020-03-03.5125503,bB,1.98,17.720,>17.720,99.990,0.093,0.059,g
2458914.81804,2020-03-06.3133336,br,1.98,16.003,>16.003,99.990,-0.452,0.288,g
2458914.81926,2020-03-06.3145530,br,2.00,16.096,>16.096,99.990,0.406,0.265,g
2458914.82049,2020-03-06.3157811,br,1.97,15.985,>15.985,99.990,0.297,0.293,g
2458918.68341,2020-03-10.1788625,br,1.56,15.923,>15.923,99.990,-0.816,0.310,g
2458918.68341,2020-03-10.1788629,bt,1.56,15.633,>15.633,99.990,0.435,0.405,g
2458918.68463,2020-03-10.1800865,br,1.62,15.956,>15.956,99.990,0.453,0.301,g
2458918.68584,2020-03-10.1813030,bt,1.57,15.688,>15.688,99.990,0.059,0.385,g
2458918.68584,2020-03-10.1813034,br,1.63,15.834,>15.834,99.990,-0.480,0.337,g
2458919.86143,2020-03-11.3569453,br,1.42,16.105,>16.105,99.990,-0.241,0.262,g
2458919.86266,2020-03-11.3581753,br,1.41,16.169,>16.169,99.990,-0.212,0.248,g
2458919.86389,2020-03-11.3594042,br,1.42,16.084,>16.084,99.990,0.662,0.268,g
2458920.72304,2020-03-12.2185954,br,1.46,16.216,>16.216,99.990,0.449,0.237,g
2458920.72427,2020-03-12.2198281,br,1.55,15.999,>15.999,99.990,-0.088,0.289,g
2458920.72549,2020-03-12.2210452,br,1.45,15.823,>15.823,99.990,-0.834,0.340,g
2458925.90468,2020-03-17.4005200,br,2.36,17.071,>17.071,99.990,0.176,0.108,g
2458925.90590,2020-03-17.4017377,br,2.39,16.988,>16.988,99.990,-0.025,0.116,g
2458925.90712,2020-03-17.4029562,br,2.35,17.068,>17.068,99.990,0.082,0.108,g
2458929.97084,2020-03-21.4669203,bB,1.79,17.790,>17.790,99.990,0.218,0.056,g
2458929.97213,2020-03-21.4682089,bB,1.82,17.780,>17.780,99.990,0.093,0.056,g
2458929.97342,2020-03-21.4694956,bB,1.78,17.820,>17.820,99.990,0.124,0.054,g
2458931.69353,2020-03-23.1897119,br,1.40,17.482,>17.482,99.990,0.060,0.074,g
2458931.69475,2020-03-23.1909337,br,1.40,17.465,>17.465,99.990,0.154,0.075,g
2458931.69596,2020-03-23.1921486,br,1.38,17.557,>17.557,99.990,-0.024,0.069,g
2458932.88207,2020-03-24.3783277,br,1.46,17.111,>17.111,99.990,0.003,0.104,g
2458932.88328,2020-03-24.3795534,br,1.51,17.245,>17.245,99.990,0.250,0.092,g
2458932.88451,2020-03-24.3807740,br,1.48,17.138,>17.138,99.990,0.128,0.101,g
2458933.76658,2020-03-25.2629107,br,1.52,17.478,>17.478,99.990,0.129,0.074,g
2458933.76781,2020-03-25.2641291,br,1.54,17.687,>17.687,99.990,0.032,0.061,g
2458933.76902,2020-03-25.2653476,br,1.53,17.427,>17.427,99.990,0.125,0.078,g
2458947.77060,2020-04-08.2679396,bB,2.05,16.111,>16.111,99.990,0.374,0.261,g
2458947.77188,2020-04-08.2692245,bB,2.15,16.232,>16.232,99.990,0.503,0.233,g
2458947.77317,2020-04-08.2705134,bB,2.09,16.072,>16.072,99.990,0.165,0.270,g
2458954.68583,2020-04-15.1837371,br,1.46,17.656,>17.656,99.990,0.003,0.063,g
2458954.68705,2020-04-15.1849579,br,1.47,17.440,>17.440,99.990,0.050,0.077,g
2458954.68826,2020-04-15.1861739,br,1.45,17.426,>17.426,99.990,0.099,0.078,g
2458956.83650,2020-04-17.3345930,br,1.42,15.248,>15.248,99.990,0.835,0.578,g
2458956.83771,2020-04-17.3358057,br,1.44,15.019,>15.019,99.990,0.309,0.714,g
2458956.83893,2020-04-17.3370253,br,1.41,14.404,>14.404,99.990,0.339,1.257,g
2458958.73187,2020-04-19.2301226,bB,2.43,16.517,>16.517,99.990,0.034,0.180,g
2458958.73316,2020-04-19.2314077,bB,2.39,16.490,>16.490,99.990,0.443,0.184,g
2458958.73444,2020-04-19.2326932,bB,2.38,16.738,>16.738,99.990,-0.119,0.146,g
2458959.79055,2020-04-20.2888899,br,1.70,17.195,>17.195,99.990,0.084,0.096,g
2458959.79177,2020-04-20.2901175,br,1.66,17.378,>17.378,99.990,0.220,0.081,g
2458959.79299,2020-04-20.2913372,br,2.02,17.281,>17.281,99.990,0.172,0.089,g
2458961.78604,2020-04-22.2845635,br,1.39,99.990,99.990,99.990,99.990,99.990,g
2458961.78726,2020-04-22.2857784,br,1.54,13.921,>13.921,99.990,2.161,1.962,g
2458961.78848,2020-04-22.2869967,br,1.56,14.784,>14.784,99.990,-0.644,0.886,g
2458962.87468,2020-04-23.3733005,bB,1.76,16.813,>16.813,99.990,0.168,0.137,g
2458962.87597,2020-04-23.3745881,bB,1.78,16.482,>16.482,99.990,-0.062,0.185,g
2458962.87726,2020-04-23.3758758,bB,1.79,16.059,>16.059,99.990,-0.048,0.274,g
2458963.68869,2020-04-24.1873810,br,1.65,17.354,>17.354,99.990,-0.081,0.083,g
2458963.68989,2020-04-24.1885885,br,1.60,17.387,>17.387,99.990,0.149,0.081,g
2458963.69111,2020-04-24.1898057,br,1.64,17.405,>17.405,99.990,0.090,0.079,g
2458966.85892,2020-04-27.3578873,bB,2.00,17.670,>17.670,99.990,0.210,0.062,g
2458966.86020,2020-04-27.3591755,bB,2.01,17.561,>17.561,99.990,0.235,0.069,g
2458966.86149,2020-04-27.3604628,bB,2.00,17.890,>17.890,99.990,0.106,0.051,g
2458968.73092,2020-04-29.2300646,br,1.41,16.999,>16.999,99.990,0.040,0.115,g
2458968.73215,2020-04-29.2312891,br,1.43,16.949,>16.949,99.990,0.140,0.121,g
2458968.73338,2020-04-29.2325168,br,1.45,17.037,>17.037,99.990,0.048,0.111,g
2458981.75287,2020-05-12.2532028,bB,2.42,17.612,>17.612,99.990,0.127,0.065,g
2458981.75287,2020-05-12.2532026,bD,1.81,17.075,>17.075,99.990,0.099,0.107,g
2458981.75417,2020-05-12.2544924,bB,2.43,17.496,>17.496,99.990,0.120,0.073,g
2458981.75417,2020-05-12.2544927,bD,1.59,16.991,>16.991,99.990,0.138,0.116,g
2458981.75545,2020-05-12.2557818,bB,2.43,17.401,>17.401,99.990,0.050,0.080,g
2458981.75545,2020-05-12.2557811,bD,1.56,16.979,>16.979,99.990,-0.128,0.117,g
2458982.74729,2020-05-13.2477084,br,1.54,15.356,>15.356,99.990,0.623,0.523,g
2458982.74851,2020-05-13.2489317,br,1.40,15.855,>15.855,99.990,-0.554,0.331,g
2458982.74974,2020-05-13.2501560,br,1.43,14.652,>14.652,99.990,1.044,1.001,g
2458983.79893,2020-05-14.2994449,bB,2.09,17.884,>17.884,99.990,-0.034,0.051,g
2458983.80022,2020-05-14.3007313,bB,2.11,17.783,>17.783,99.990,0.097,0.056,g
2458983.80150,2020-05-14.3020190,bB,2.12,17.747,>17.747,99.990,0.200,0.058,g
2458985.71921,2020-05-16.2199023,br,1.46,17.413,>17.413,99.990,0.177,0.079,g
2458985.72042,2020-05-16.2211146,br,1.40,17.288,>17.288,99.990,-0.066,0.088,g
2458985.72164,2020-05-16.2223328,br,1.42,17.267,>17.267,99.990,0.219,0.090,g
2458986.73128,2020-05-17.2320590,br,1.44,17.355,>17.355,99.990,0.240,0.083,g
2458986.73250,2020-05-17.2332819,br,1.44,17.262,>17.262,99.990,-0.052,0.090,g
2458986.73372,2020-05-17.2345017,br,1.42,17.268,>17.268,99.990,-0.132,0.090,g
2458991.79418,2020-05-22.2954129,bB,2.47,17.552,>17.552,99.990,0.081,0.069,g
2458991.79545,2020-05-22.2966990,bB,2.19,17.651,>17.651,99.990,0.114,0.063,g
2458993.71344,2020-05-24.21485,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458993.71465,2020-05-24.2160599,br,1.38,17.211,>17.211,99.990,0.231,0.095,g
2458993.71587,2020-05-24.2172784,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458995.68152,2020-05-26.1830993,br,1.46,17.099,>17.099,99.990,0.341,0.105,g
2458995.68274,2020-05-26.1843167,br,1.46,17.255,>17.255,99.990,0.115,0.091,g
2458995.68395,2020-05-26.1855292,br,1.45,17.255,>17.255,99.990,0.005,0.091,g
2458996.70296,2020-05-27.2046281,br,1.46,16.987,>16.987,99.990,0.239,0.117,g
2458996.70418,2020-05-27.2058509,br,1.44,17.095,>17.095,99.990,0.057,0.105,g
2458996.70541,2020-05-27.2070718,br,1.51,17.089,>17.089,99.990,0.184,0.106,g
2459004.75477,2020-06-04.2571134,bB,2.15,16.438,>16.438,99.990,-0.109,0.193,g
2459004.75606,2020-06-04.2584074,bB,2.15,16.506,>16.506,99.990,-0.039,0.181,g
2459004.75736,2020-06-04.2597090,bB,2.15,16.501,>16.501,99.990,0.352,0.182,g
2459006.67355,2020-06-06.1760572,br,1.49,15.960,>15.960,99.990,-0.476,0.300,g
2459006.67477,2020-06-06.1772756,br,1.56,15.760,>15.760,99.990,-0.712,0.361,g
2459006.67598,2020-06-06.1784925,br,1.51,15.673,>15.673,99.990,-0.333,0.391,g
2459008.65584,2020-06-08.1585048,br,1.42,17.153,>17.153,99.990,0.057,0.100,g
2459008.65706,2020-06-08.1597223,br,1.40,17.250,>17.250,99.990,0.198,0.091,g
2459008.65827,2020-06-08.1609336,br,1.38,17.142,>17.142,99.990,0.340,0.101,g
2459011.64908,2020-06-11.1519805,br,1.48,16.968,>16.968,99.990,0.207,0.119,g
2459011.65029,2020-06-11.1532012,br,1.41,17.007,>17.007,99.990,0.279,0.114,g
2459011.65151,2020-06-11.1544099,br,1.44,17.114,>17.114,99.990,0.323,0.104,g
2459014.64233,2020-06-14.1454600,br,1.38,17.113,>17.113,99.990,0.059,0.104,g
2459014.64355,2020-06-14.1466770,br,1.37,17.061,>17.061,99.990,0.143,0.109,g
2459014.64477,2020-06-14.1478928,br,1.38,17.000,>17.000,99.990,0.269,0.115,g
2459016.63147,2020-06-16.1347449,br,1.72,16.703,>16.703,99.990,0.088,0.151,g
2459016.63267,2020-06-16.1359535,br,1.64,16.870,>16.870,99.990,0.206,0.130,g
2459016.63389,2020-06-16.1371640,br,1.64,16.838,>16.838,99.990,0.123,0.134,g
2459019.63568,2020-06-19.1391686,br,1.86,16.880,>16.880,99.990,0.122,0.129,g
2459019.63689,2020-06-19.1403848,br,1.72,17.009,>17.009,99.990,-0.094,0.114,g
2459019.63811,2020-06-19.1416034,br,1.66,16.883,>16.883,99.990,0.059,0.128,g
2459021.63199,2020-06-21.1356114,br,1.64,16.409,>16.409,99.990,0.098,0.198,g
2459021.63321,2020-06-21.1368343,br,1.80,16.764,>16.764,99.990,0.368,0.143,g
2459021.63443,2020-06-21.1380541,br,1.63,16.515,>16.515,99.990,0.462,0.180,g
2459125.99309,2020-10-03.4963771,br,1.76,15.950,>15.950,99.990,1.225,0.303,g
2459125.99429,2020-10-03.4975893,br,1.95,15.593,>15.593,99.990,-0.622,0.421,g
2459125.99551,2020-10-03.4988041,br,1.71,15.450,>15.450,99.990,0.412,0.480,g
2459127.13347,2020-10-04.6366800,bB,2.34,16.449,>16.449,99.990,-0.052,0.191,g
2459127.13471,2020-10-04.6379219,bB,2.39,16.396,>16.396,99.990,0.187,0.201,g
2459127.13594,2020-10-04.6391591,bB,2.34,16.239,>16.239,99.990,0.559,0.232,g
2459129.98273,2020-10-07.4857217,br,1.45,15.926,>15.926,99.990,0.104,0.309,g
2459129.98394,2020-10-07.4869401,br,1.48,15.987,>15.987,99.990,0.807,0.293,g
2459129.98516,2020-10-07.4881572,br,1.43,16.015,>16.015,99.990,-0.387,0.285,g
2459132.11565,2020-10-09.6184869,bB,2.06,16.756,>16.756,99.990,-0.030,0.144,g
2459132.11689,2020-10-09.6197263,bB,2.10,16.947,>16.947,99.990,0.388,0.121,g
2459132.11815,2020-10-09.6209682,bB,2.11,16.820,>16.820,99.990,0.207,0.136,g
2459137.13604,2020-10-14.6384548,bB,1.77,17.114,>17.114,99.990,0.205,0.104,g
2459137.13728,2020-10-14.6396954,bB,1.79,17.226,>17.226,99.990,0.411,0.093,g
2459137.13854,2020-10-14.6409482,bB,1.99,16.906,>16.906,99.990,0.300,0.125,g
2459139.99822,2020-10-17.5003906,br,1.45,16.416,>16.416,99.990,0.164,0.197,g
2459139.99943,2020-10-17.5016065,br,1.40,16.314,>16.314,99.990,0.482,0.216,g
2459140.00065,2020-10-17.5028238,br,1.45,16.276,>16.276,99.990,-0.101,0.224,g
2459142.97110,2020-10-20.4730246,br,1.43,17.139,>17.139,99.990,-0.002,0.101,g
2459142.97110,2020-10-20.4730246,bt,1.52,16.475,>16.475,99.990,0.308,0.187,g
2459142.97233,2020-10-20.4742547,br,1.44,17.098,>17.098,99.990,-0.133,0.105,g
2459142.97355,2020-10-20.4754651,br,1.44,17.168,>17.168,99.990,0.367,0.099,g
2459147.11326,2020-10-24.6148189,bB,1.72,17.692,>17.692,99.990,-0.080,0.061,g
2459147.11451,2020-10-24.6160677,bB,1.71,17.646,>17.646,99.990,0.144,0.063,g
2459147.11575,2020-10-24.6173060,bB,1.75,17.790,17.704,0.203,0.301,0.056,g
2459154.00967,2020-10-31.5106023,br,1.63,16.103,>16.103,99.990,0.053,0.263,g
2459154.01089,2020-10-31.5118163,br,1.80,15.986,>15.986,99.990,-0.412,0.293,g
2459154.01209,2020-10-31.5130299,br,1.65,15.829,>15.829,99.990,-0.035,0.338,g
2459160.94832,2020-11-07.4486017,br,1.46,16.372,>16.372,99.990,0.075,0.205,g
2459160.94953,2020-11-07.4498297,br,1.48,16.551,>16.551,99.990,-0.090,0.174,g
2459160.95076,2020-11-07.4510523,br,1.54,16.351,>16.351,99.990,0.559,0.209,g
2459166.04600,2020-11-12.5458101,bB,2.21,17.706,>17.706,99.990,0.169,0.060,g
2459166.04724,2020-11-12.5470496,bB,2.18,17.585,>17.585,99.990,0.245,0.067,g
2459166.04848,2020-11-12.5482901,bB,2.09,17.643,>17.643,99.990,0.089,0.064,g
2459167.01717,2020-11-13.5168886,bB,2.01,17.577,>17.577,99.990,0.234,0.068,g
2459167.01842,2020-11-13.5181407,bB,2.02,17.522,>17.522,99.990,0.011,0.071,g
2459167.01967,2020-11-13.5193859,bB,2.00,17.602,>17.602,99.990,0.148,0.066,g
2459167.04615,2020-11-13.5458674,bB,1.99,17.620,>17.620,99.990,0.134,0.065,g
2459167.04739,2020-11-13.5471150,bB,2.01,17.669,>17.669,99.990,0.178,0.062,g
2459167.04864,2020-11-13.5483554,bB,2.02,17.778,>17.778,99.990,0.027,0.056,g
2459171.02783,2020-11-17.5271785,bB,2.29,16.925,>16.925,99.990,0.459,0.123,g
2459171.02907,2020-11-17.5284178,bB,2.31,16.699,>16.699,99.990,-0.078,0.152,g
2459171.03031,2020-11-17.5296585,bB,2.34,16.321,>16.321,99.990,0.015,0.215,g
2459172.92238,2020-11-19.4215525,br,1.52,17.227,>17.227,99.990,0.245,0.093,g
2459172.92360,2020-11-19.4227760,br,1.44,17.147,>17.147,99.990,0.104,0.100,g
2459172.92483,2020-11-19.4239991,br,1.48,17.230,>17.230,99.990,0.175,0.093,g
2459172.94841,2020-11-19.4475776,br,1.45,17.343,>17.343,99.990,-0.065,0.084,g
2459172.94963,2020-11-19.4488011,br,1.47,17.270,>17.270,99.990,-0.012,0.090,g
2459172.95084,2020-11-19.4500199,br,1.42,17.235,>17.235,99.990,0.069,0.093,g
2459179.01284,2020-11-25.5114572,bB,2.23,16.866,>16.866,99.990,0.085,0.130,g
2459179.01408,2020-11-25.5127012,bB,2.20,16.931,>16.931,99.990,-0.167,0.123,g
2459179.01532,2020-11-25.5139416,bB,2.24,16.896,>16.896,99.990,0.237,0.127,g
2459179.99864,2020-11-26.4971774,bB,2.01,16.668,>16.668,99.990,-0.092,0.156,g
2459179.99990,2020-11-26.4984225,bB,2.00,16.590,>16.590,99.990,-0.106,0.168,g
2459180.00113,2020-11-26.4996631,bB,2.00,16.547,>16.547,99.990,-0.375,0.175,g
2459184.97424,2020-12-01.4723302,bB,2.04,16.100,>16.100,99.990,-0.031,0.264,g
2459184.97548,2020-12-01.4735708,bB,2.00,16.008,>16.008,99.990,0.631,0.287,g
2459184.97673,2020-12-01.4748138,bB,2.02,16.001,>16.001,99.990,0.284,0.289,g
2459187.00488,2020-12-03.5027923,bB,2.05,16.313,>16.313,99.990,-0.167,0.217,g
2459187.00611,2020-12-03.5040281,bB,2.13,16.094,>16.094,99.990,0.096,0.265,g
2459187.00735,2020-12-03.5052700,bB,1.59,16.300,>16.300,99.990,0.760,0.219,g
2459187.06166,2020-12-03.5595658,bB,1.69,16.506,>16.506,99.990,0.098,0.181,g
2459187.06290,2020-12-03.5608062,bB,2.10,16.411,>16.411,99.990,-0.288,0.198,g
2459191.96686,2020-12-08.4643656,bB,2.06,17.336,>17.336,99.990,0.008,0.084,g
2459191.96812,2020-12-08.4656164,bB,2.06,17.534,>17.534,99.990,0.128,0.070,g
2459191.96936,2020-12-08.4668570,bB,2.05,17.271,>17.271,99.990,0.171,0.090,g
2459194.00722,2020-12-10.5045600,bB,2.06,17.728,>17.728,99.990,-0.009,0.059,g
2459194.00847,2020-12-10.5058116,bB,2.05,17.927,>17.927,99.990,0.192,0.049,g
2459194.00973,2020-12-10.5070615,bB,2.09,18.008,>18.008,99.990,0.145,0.046,g
2459196.04580,2020-12-12.5429736,bB,1.98,17.710,>17.710,99.990,0.144,0.060,g
2459196.04704,2020-12-12.5442118,bB,2.00,17.716,>17.716,99.990,0.160,0.060,g
2459196.04829,2020-12-12.5454556,bB,2.04,17.749,>17.749,99.990,0.075,0.058,g
2459198.85511,2020-12-15.3520598,br,1.52,17.446,>17.446,99.990,-0.067,0.076,g
2459198.85634,2020-12-15.3532922,br,1.57,17.484,>17.484,99.990,-0.005,0.074,g
2459198.85757,2020-12-15.3545224,br,1.59,17.608,>17.608,99.990,0.101,0.066,g
2459198.88897,2020-12-15.3859145,br,1.63,17.532,>17.532,99.990,0.048,0.070,g
2459198.89019,2020-12-15.3871434,br,1.62,17.419,>17.419,99.990,0.076,0.078,g
2459198.89143,2020-12-15.3883853,br,1.64,17.449,>17.449,99.990,-0.003,0.076,g
2459200.99654,2020-12-17.4933289,br,1.40,17.616,>17.616,99.990,0.177,0.065,g
2459200.99775,2020-12-17.4945407,br,1.40,17.694,>17.694,99.990,0.025,0.061,g
2459200.99900,2020-12-17.4957896,br,1.45,17.625,>17.625,99.990,0.095,0.065,g
2459204.92933,2020-12-21.4258417,br,1.56,17.590,>17.590,99.990,0.278,0.067,g
2459204.93055,2020-12-21.4270623,br,1.52,17.619,>17.619,99.990,0.145,0.065,g
2459204.93179,2020-12-21.4282898,br,1.61,17.560,>17.560,99.990,0.097,0.069,g
2459206.91441,2020-12-23.4107839,bB,2.05,16.908,>16.908,99.990,0.011,0.125,g
2459206.91566,2020-12-23.4120377,bB,2.03,16.862,>16.862,99.990,0.145,0.131,g
2459206.91691,2020-12-23.4132783,bB,2.04,16.919,>16.919,99.990,-0.024,0.124,g
2459209.16024,2020-12-25.6564560,bB,1.70,17.876,>17.876,99.990,0.026,0.051,g
2459209.16148,2020-12-25.6577013,bB,1.74,17.766,>17.766,99.990,0.038,0.057,g
2459209.16273,2020-12-25.6589513,bB,1.75,17.715,>17.715,99.990,0.235,0.060,g
2459212.96563,2020-12-29.4616062,bB,2.09,16.236,>16.236,99.990,0.361,0.233,g
2459212.96687,2020-12-29.4628493,bB,2.06,16.251,>16.251,99.990,-0.260,0.229,g
2459212.96812,2020-12-29.4640990,bB,2.09,16.132,>16.132,99.990,-0.001,0.256,g
2459219.06258,2021-01-04.5582171,bB,2.01,16.875,>16.875,99.990,0.226,0.129,g
2459219.06384,2021-01-04.5594716,bB,2.01,16.970,>16.970,99.990,-0.051,0.118,g
2459219.06508,2021-01-04.5607146,bB,1.76,16.852,>16.852,99.990,-0.215,0.132,g
2459220.97655,2021-01-06.4720809,bB,1.98,17.372,>17.372,99.990,0.091,0.082,g
2459220.97778,2021-01-06.4733247,bB,1.77,17.480,>17.480,99.990,0.172,0.074,g
2459220.97903,2021-01-06.4745674,bB,1.72,17.522,>17.522,99.990,0.085,0.071,g
2459222.89260,2021-01-08.3880401,bB,2.19,17.751,>17.751,99.990,0.117,0.058,g
2459222.89385,2021-01-08.3892952,bB,2.20,17.796,>17.796,99.990,0.159,0.055,g
2459222.89511,2021-01-08.3905579,bB,2.22,17.816,>17.816,99.990,-0.030,0.054,g
2459222.93440,2021-01-08.4298358,bB,1.99,17.615,>17.615,99.990,0.233,0.065,g
2459222.93564,2021-01-08.4310795,bB,2.00,17.739,>17.739,99.990,0.169,0.058,g
2459222.93688,2021-01-08.4323190,bB,1.99,17.868,>17.868,99.990,-0.001,0.052,g
2459223.90713,2021-01-09.4025312,br,1.50,17.415,>17.415,99.990,0.015,0.079,g
2459223.90836,2021-01-09.4037545,br,1.51,17.416,>17.416,99.990,0.201,0.078,g
2459223.90959,2021-01-09.4049901,br,1.48,17.532,>17.532,99.990,0.134,0.071,g
2459223.95219,2021-01-09.4475812,br,1.45,17.390,>17.390,99.990,0.228,0.080,g
2459223.95341,2021-01-09.4487994,br,1.50,17.388,>17.388,99.990,0.264,0.081,g
2459223.95462,2021-01-09.4500092,br,1.41,17.474,>17.474,99.990,0.122,0.074,g
2459228.09970,2021-01-13.5949166,bB,1.99,17.884,>17.884,99.990,0.051,0.051,g
2459228.10095,2021-01-13.5961664,bB,2.00,17.785,>17.785,99.990,0.069,0.056,g
2459228.12187,2021-01-13.6170923,bB,1.79,17.914,>17.914,99.990,0.108,0.050,g
2459228.12312,2021-01-13.6183379,bB,1.80,17.998,>17.998,99.990,0.041,0.046,g
2459228.12437,2021-01-13.6195784,bB,1.75,17.857,>17.857,99.990,0.129,0.052,g
2459229.82450,2021-01-15.3196432,br,1.47,17.678,>17.678,99.990,-0.010,0.062,g
2459229.82572,2021-01-15.3208693,br,1.47,17.525,>17.525,99.990,0.277,0.071,g
2459229.82694,2021-01-15.3220903,br,1.47,17.510,>17.510,99.990,0.265,0.072,g
2459232.84153,2021-01-18.3365689,br,1.51,99.990,99.990,99.990,99.990,99.990,g
2459232.84274,2021-01-18.3377872,br,1.49,99.990,99.990,99.990,99.990,99.990,g
2459232.84395,2021-01-18.339,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2459238.08442,2021-01-23.5793087,bB,2.04,14.256,>14.256,99.990,-1.716,1.441,g
2459238.08567,2021-01-23.5805622,bB,2.03,13.886,>13.886,99.990,-2.043,2.025,g
2459238.08692,2021-01-23.5818087,bB,2.10,14.066,>14.066,99.990,2.011,1.716,g
2459238.10347,2021-01-23.5983586,bB,2.08,16.408,>16.408,99.990,-0.007,0.199,g
2459238.10470,2021-01-23.5995980,bB,2.11,16.684,>16.684,99.990,0.012,0.154,g
2459238.10594,2021-01-23.6008396,bB,2.10,17.043,>17.043,99.990,0.353,0.111,g
2459239.00572,2021-01-24.5005951,bB,2.03,16.905,>16.905,99.990,0.276,0.126,g
2459239.00696,2021-01-24.5018322,bB,2.02,17.093,>17.093,99.990,-0.023,0.106,g
2459239.00821,2021-01-24.5030775,bB,2.05,16.890,>16.890,99.990,0.091,0.127,g
2459241.80185,2021-01-27.2966673,br,2.20,15.926,>15.926,99.990,0.114,0.310,g
2459241.80307,2021-01-27.2978869,br,2.19,16.020,>16.020,99.990,0.164,0.284,g
2459241.80430,2021-01-27.2991158,br,1.77,16.140,>16.140,99.990,0.095,0.254,g
2459245.88949,2021-01-31.3842486,br,1.46,16.273,16.096,0.186,1.323,0.225,g
2459245.89071,2021-01-31.3854679,br,1.52,16.318,>16.318,99.990,0.346,0.216,g
2459245.89194,2021-01-31.3866932,br,1.47,16.357,>16.357,99.990,-0.453,0.208,g
2459247.84953,2021-02-02.3442584,br,1.50,16.564,>16.564,99.990,0.645,0.172,g
2459247.85076,2021-02-02.3454899,br,1.53,16.600,>16.600,99.990,0.463,0.166,g
2459247.85198,2021-02-02.3467128,br,1.48,16.621,>16.621,99.990,0.406,0.163,g
2459249.99312,2021-02-04.4878381,br,1.53,15.786,>15.786,99.990,-0.128,0.352,g
2459249.99435,2021-02-04.4890710,br,1.46,15.161,>15.161,99.990,-1.383,0.626,g
2459249.99559,2021-02-04.4903079,br,1.52,15.211,>15.211,99.990,0.598,0.598,g
2459250.64825,2021-02-05.1429688,br,1.51,17.364,>17.364,99.990,0.364,0.082,g
2459250.64952,2021-02-05.1442290,br,1.50,99.990,99.990,99.990,99.990,99.990,g
2459250.65073,2021-02-05.1454487,br,1.50,16.963,>16.963,99.990,0.139,0.119,g
2459252.80899,2021-02-07.3036936,bB,2.06,17.710,>17.710,99.990,0.214,0.060,g
2459252.81023,2021-02-07.3049331,bB,2.05,17.657,>17.657,99.990,0.155,0.063,g
2459252.81146,2021-02-07.3061734,bB,2.06,17.642,>17.642,99.990,0.173,0.064,g
2459252.84591,2021-02-07.3406237,br,1.51,17.614,>17.614,99.990,0.134,0.065,g
2459252.84714,2021-02-07.3418574,br,1.50,17.678,>17.678,99.990,0.139,0.062,g
2459252.84838,2021-02-07.3430910,br,1.52,17.681,>17.681,99.990,0.074,0.061,g
2459254.83944,2021-02-09.3341538,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2459254.84067,2021-02-09.3353806,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2459254.84189,2021-02-09.3365987,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2459254.91849,2021-02-09.4131962,br,1.56,17.546,>17.546,99.990,0.121,0.070,g
2459254.91972,2021-02-09.4144290,br,1.61,17.525,>17.525,99.990,0.156,0.071,g
2459254.92095,2021-02-09.4156601,br,1.57,17.529,>17.529,99.990,0.235,0.071,g
2459261.76314,2021-02-16.2579055,bB,1.78,17.379,>17.379,99.990,0.223,0.081,g
2459261.76438,2021-02-16.2591565,bB,1.75,17.357,>17.357,99.990,0.067,0.083,g
2459261.76563,2021-02-16.2604076,bB,1.75,17.509,>17.509,99.990,0.265,0.072,g
2459264.04064,2021-02-18.5354496,bB,1.74,14.381,>14.381,99.990,1.906,1.285,g
2459264.04190,2021-02-18.5367046,bB,1.82,14.140,>14.140,99.990,-0.720,1.603,g
2459264.04315,2021-02-18.5379524,bB,1.65,99.990,99.990,99.990,99.990,99.990,g
2459267.83292,2021-02-22.3278017,bB,1.73,16.991,>16.991,99.990,0.287,0.116,g
2459267.83417,2021-02-22.3290561,bB,1.72,16.980,>16.980,99.990,0.050,0.117,g
2459267.83541,2021-02-22.3303027,bB,1.75,16.882,>16.882,99.990,-0.187,0.128,g
2459269.68782,2021-02-24.1827561,br,1.44,16.315,>16.315,99.990,0.571,0.216,g
2459269.68905,2021-02-24.1839850,br,1.42,16.393,>16.393,99.990,0.507,0.201,g
2459269.69026,2021-02-24.1851990,br,1.44,16.224,>16.224,99.990,0.354,0.235,g
2459280.73418,2021-03-07.2294952,br,1.43,17.472,>17.472,99.990,-0.058,0.075,g
2459280.73540,2021-03-07.2307136,br,1.43,17.436,>17.436,99.990,0.178,0.077,g
2459280.73663,2021-03-07.2319447,br,1.44,17.478,>17.478,99.990,-0.003,0.074,g
2459292.76809,2021-03-19.2640223,bB,2.00,17.477,>17.477,99.990,0.032,0.074,g
